LR.Index	CellCall	CellChat	CellPhoneDB	CytoTalk	ICELLNET	iTALK	NATMI	scMLnet	SinglecellsignalR	celltalkdb
HSP90AA1_EGFR	0	0	0	1	0	1	1	1	1	1
HSP90AA1_ERBB2	0	0	0	0	0	0	0	0	1	1
HSP90AA1_FGFR3	0	0	0	1	0	1	1	1	1	1
HSP90AA1_ITGB3	0	0	0	0	0	0	0	0	1	1
HSP90AA1_LRP1	0	0	0	0	0	0	0	0	0	1
HSP90B1_ASGR1	0	0	0	0	0	1	0	1	1	1
HSP90B1_ERBB2	0	0	0	0	0	1	0	1	1	1
HSP90B1_LRP1	0	0	0	0	0	1	0	1	1	1
HSP90B1_TLR1	0	0	0	0	0	1	0	1	1	1
HSP90B1_TLR2	0	0	0	0	0	1	0	1	1	1
HSP90B1_TLR4	0	0	0	0	0	1	0	1	1	1
HSP90B1_TLR7	0	0	0	0	0	1	0	1	1	1
HSP90B1_TLR9	0	0	0	0	0	1	0	1	1	1
HSPA1A_GRIN2D	0	0	0	0	0	1	0	1	1	1
HSPA1A_TLR4	0	0	0	0	0	1	0	1	1	1
HSPA4_TLR4	0	0	0	0	0	0	0	0	0	1
HSPA8_ADRB2	0	0	0	0	0	0	0	0	1	1
HSPA8_LDLR	0	0	0	0	0	0	0	0	1	1
HSPA8_LRP2	0	0	0	0	0	0	0	0	1	1
HSPG2_CHRM3	0	0	0	0	0	1	0	1	1	0
HSPG2_COL13A1	0	0	0	1	0	1	1	1	1	1
HSPG2_DAG1	0	1	0	0	0	0	0	0	0	0
HSPG2_FGFR1	0	0	0	0	0	0	0	0	0	1
HSPG2_ITGA2	0	0	0	1	0	1	1	1	1	1
HSPG2_ITGB1	0	0	0	1	0	1	1	1	1	1
HSPG2_LRP1	0	0	0	0	0	0	0	0	1	1
HSPG2_LRP2	0	0	0	0	0	0	0	0	1	1
HSPG2_PTPRS	0	0	0	1	0	1	1	1	1	1
HSPG2_SDC1	0	0	0	0	0	1	0	1	1	1
IAPP_ADCYAP1R1	0	0	0	0	0	0	0	0	1	1
IAPP_ADRB2	0	0	0	0	0	0	0	0	1	1
IAPP_ADRB3	0	0	0	0	0	0	0	0	1	1
IAPP_CALCR	0	1	1	1	0	1	1	1	1	1
IAPP_CALCRL	0	1	0	0	0	0	0	0	0	0
IAPP_GPR20	0	0	0	0	0	0	0	0	1	1
IAPP_GPR84	0	0	0	0	0	0	0	0	1	1
IAPP_IDE	0	0	1	0	0	0	0	0	0	0
IAPP_PTH1R	0	0	0	0	0	0	0	0	1	1
IAPP_RAMP1	0	0	0	1	0	1	1	1	1	1
IAPP_RAMP2	0	0	0	1	0	1	1	1	1	1
IAPP_RAMP3	0	0	0	0	0	1	0	1	1	1
IAPP_TSHR	0	0	0	0	0	0	0	0	1	1
IAPP_VIPR1	0	0	0	0	0	0	0	0	1	1
IBSP_ITGAV	0	1	0	0	0	1	0	1	1	1
IBSP_ITGB3	0	1	0	0	0	0	0	0	1	1
IBSP_ITGB5	0	1	0	0	0	0	0	0	0	0
ICAM1_CAV1	0	0	0	0	0	1	0	1	1	1
ICAM1_EGFR	0	0	0	1	0	1	0	1	1	1
ICAM1_IL2RA	0	0	0	1	0	1	1	1	1	1
ICAM1_IL2RG	0	0	0	1	0	1	0	1	1	1
ICAM1_ITGAL	0	1	0	1	0	1	1	1	1	1
ICAM1_ITGAM	0	1	0	1	0	1	1	1	1	1
ICAM1_ITGAX	0	1	0	1	0	1	1	1	1	1
ICAM1_ITGB2	0	1	0	1	0	1	1	1	1	1
ICAM1_MUC1	0	0	0	0	0	0	0	0	0	1
ICAM1_SPN	0	1	0	0	1	0	1	0	1	1
ICAM2_ITGAL	0	1	0	1	0	1	1	1	1	1
ICAM2_ITGAM	0	1	0	1	0	1	1	1	1	1
ICAM2_ITGB2	0	1	0	1	0	1	1	1	1	1
ICAM3_CD209	0	0	1	0	0	0	1	0	0	1
ICAM3_CLEC4M	0	0	0	1	0	1	1	1	1	1
ICAM3_ITGAD	0	0	0	1	0	1	1	1	1	1
ICAM3_ITGAL	0	0	0	1	0	1	1	1	1	1
ICAM3_ITGB2	0	0	0	1	0	1	1	1	1	1
ICAM3_XK	0	0	1	0	0	0	0	0	0	0
ICAM4_ITGA2B	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGA4	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGAL	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGAM	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGAV	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGB1	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGB2	0	0	0	1	0	1	1	1	1	1
ICAM4_ITGB3	0	0	0	1	0	1	1	1	1	1
ICAM4_RHAG	0	0	0	1	0	1	0	1	1	1
ICAM5_CD209	0	1	0	0	0	0	0	0	0	0
ICAM5_ITGAL	0	0	0	1	0	1	1	1	1	1
ICAM5_ITGB2	0	0	0	1	0	1	1	1	1	1
ICOSLG_CD28	0	1	0	1	1	0	1	0	0	0
ICOSLG_CTLA4	0	1	0	1	1	0	1	0	0	0
ICOSLG_ICOS	0	1	1	1	1	1	1	0	1	1
ICOS_ICOSLG	0	0	0	0	0	0	1	0	0	0
IFNA10_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA10_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA10_XK	1	0	0	0	0	0	0	0	0	0
IFNA13_IFNAR1	0	0	0	0	0	0	0	0	0	1
IFNA13_IFNAR2	0	0	0	0	0	0	0	0	0	1
IFNA14_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA14_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA14_XK	1	0	0	0	0	0	0	0	0	0
IFNA16_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA16_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA16_XK	1	0	0	0	0	0	0	0	0	0
IFNA17_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA17_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA17_XK	1	0	0	0	0	0	0	0	0	0
IFNA1_CR2	0	0	1	0	0	0	0	0	0	1
IFNA1_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA1_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA1_XK	1	0	1	0	0	0	0	0	0	0
IFNA21_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA21_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA21_XK	1	0	0	0	0	0	0	0	0	0
IFNA2_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA2_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA2_XK	1	0	1	0	0	0	0	0	0	0
IFNA4_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA4_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA4_XK	1	0	1	0	0	0	0	0	0	0
IFNA5_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA5_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA5_XK	1	0	1	0	0	0	0	0	0	0
IFNA6_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA6_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA6_XK	1	0	1	0	0	0	0	0	0	0
IFNA7_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA7_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA7_XK	1	0	1	0	0	0	0	0	0	0
IFNA8_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNA8_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNA8_XK	1	0	1	0	0	0	0	0	0	0
IFNB1_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNB1_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNB1_XK	1	0	1	0	0	0	0	0	0	0
IFNE_ADGRV1	0	0	1	0	0	0	0	0	0	1
IFNE_IFNAR1	1	1	0	0	1	0	1	0	1	1
IFNE_IFNAR2	1	1	0	0	1	0	1	0	1	1
IFNE_XK	0	0	1	0	0	0	0	0	0	0
IFNG_IFNGR1	1	1	0	1	1	1	1	1	1	1
IFNG_IFNGR2	1	1	0	1	1	1	1	1	1	1
IFNG_MPL	1	0	0	0	0	0	0	0	0	0
IFNG_XK	1	0	1	0	0	0	0	0	0	0
IFNK_IFNAR1	1	1	0	0	1	0	1	0	0	0
IFNK_IFNAR2	1	1	0	0	1	0	1	0	0	0
IFNK_XK	0	0	1	0	0	0	0	0	0	0
IFNL1_IFNLR1	1	0	0	1	1	1	1	1	1	1
IFNL1_IL10RB	1	0	0	1	1	1	1	1	1	1
IFNL1_XK	0	0	1	0	0	0	0	0	0	0
IFNL2_IFNLR1	1	0	0	1	1	1	1	1	1	1
IFNL2_IL10RB	1	0	0	1	1	1	1	1	1	1
IFNL2_XK	0	0	1	0	0	0	0	0	0	0
IFNL3_IFNLR1	1	0	0	1	1	1	1	1	1	1
IFNL3_IL10RB	1	0	0	1	1	1	1	1	1	1
IFNL3_XK	0	0	1	0	0	0	0	0	0	0
IFNL4_IFNLR1	0	0	0	0	0	0	1	0	0	0
IFNL4_IL10RB	0	0	0	0	0	0	1	0	0	0
IFNW1_IFNAR1	1	1	0	1	1	1	1	1	1	1
IFNW1_IFNAR2	1	1	0	1	1	1	1	1	1	1
IFNW1_XK	0	0	1	0	0	0	0	0	0	0
IGF1_IGF1R	1	1	1	1	1	1	1	1	1	1
IGF1_IGF2R	0	0	0	0	0	0	0	0	1	1
IGF1_INSR	1	0	0	0	0	1	0	1	1	1
IGF1_ITGA6	0	1	0	0	0	0	0	0	0	0
IGF1_ITGAV	0	1	0	0	0	0	0	0	0	0
IGF1_ITGB3	0	1	0	0	0	0	0	0	0	0
IGF1_ITGB4	0	1	0	0	0	0	0	0	0	0
IGF2_IDE	0	0	1	0	0	0	0	0	0	0
IGF2_IGF1R	1	1	1	1	1	1	1	1	1	1
IGF2_IGF2R	0	1	1	1	1	1	1	1	1	1
IGF2_INSR	1	0	0	1	0	1	1	1	1	1
IGF2_ITGA6	0	1	0	0	0	0	0	0	0	0
IGF2_ITGAV	0	1	0	0	0	0	0	0	0	0
IGF2_ITGB3	0	1	0	0	0	0	0	0	0	0
IGF2_ITGB4	0	1	0	0	0	0	0	0	0	0
IGF2_XK	0	0	1	0	0	0	0	0	0	0
IGFBP4_FZD8	0	0	0	1	0	1	1	1	1	1
IGFBP4_LRP6	0	0	0	1	0	1	1	1	1	1
IGFL1_FCGR1A	0	0	1	0	0	0	0	0	0	0
IGFL1_IGFLR1	0	0	0	1	0	1	1	1	1	1
IGFL2_FCGR1A	0	0	1	0	0	0	0	0	0	0
IGFL2_IGFLR1	0	0	0	1	0	1	1	1	1	1
IGFL3_FCGR1A	0	0	1	0	0	0	0	0	0	0
IGFL3_IGFLR1	0	1	0	1	0	1	1	1	1	1
IGHG1_FCGR2B	0	0	0	0	1	0	0	0	0	0
IGHG1_FCGR3B	0	0	0	0	1	0	0	0	0	0
IGLC1_FCGR2B	0	0	0	0	1	0	0	0	0	0
IGLC1_FCGR3B	0	0	0	0	1	0	0	0	0	0
IGSF11_VSIR	0	0	0	0	0	0	1	0	0	0
IHH_BOC	0	0	0	1	0	1	1	1	1	1
IHH_CDON	0	0	0	1	0	1	1	1	1	1
IHH_HHIP	0	0	0	1	0	1	1	1	1	1
IHH_PTCH1	0	1	0	1	1	1	1	1	1	1
IHH_PTCH2	0	1	0	1	1	1	1	1	1	1
IHH_SMO	0	1	0	0	0	0	0	0	0	0
IL10_IFNLR1	1	0	0	0	0	0	0	0	0	0
IL10_IL10RA	1	1	0	1	1	1	1	1	1	1
IL10_IL10RB	1	1	0	1	1	1	1	1	1	1
IL10_XK	1	0	1	0	0	0	0	0	0	0
IL10_SIRPG	0	0	0	0	0	1	0	1	1	0
IL11_IL11RA	1	1	0	1	1	1	1	1	1	1
IL11_IL6R	1	0	0	0	0	0	0	0	0	0
IL11_IL6ST	1	1	0	1	1	1	1	1	1	1
IL11_XK	0	0	1	0	0	0	0	0	0	0
IL12A_CD28	0	0	0	1	0	1	0	1	1	1
IL12A_IL12RB1	1	1	0	1	1	1	1	1	1	1
IL12A_IL12RB2	1	1	0	1	1	1	1	1	1	1
IL12A_IL27RA	0	0	0	0	1	0	0	0	0	0
IL12A_IL6ST	0	0	0	0	1	0	0	0	0	0
IL12A_XK	0	0	1	0	0	0	0	0	0	0
IL12B_IL12RB1	1	1	0	1	1	1	1	1	1	1
IL12B_IL12RB2	1	1	0	1	1	1	1	1	1	1
IL12B_IL23R	1	1	1	1	1	1	1	1	1	1
IL12B_XK	0	0	1	0	0	0	0	0	0	0
IL13_IL13RA1	1	1	0	1	1	1	1	1	1	1
IL13_IL13RA2	1	1	0	1	1	1	1	1	1	1
IL13_IL2RG	1	0	0	1	0	1	1	1	0	1
IL13_IL4R	1	1	1	1	1	1	1	1	1	1
IL13_XK	0	0	1	0	0	0	0	0	0	0
IL13_TMEM219	0	0	0	0	0	0	0	0	0	1
IL15_IL15RA	1	1	0	1	1	1	1	1	1	1
IL15_IL2RA	1	0	0	1	0	1	1	1	1	1
IL15_IL2RB	1	1	1	1	1	1	1	1	1	1
IL15_IL2RG	1	1	1	1	1	1	1	1	1	1
IL15_XK	0	0	1	0	0	0	0	0	0	0
IL16_CCR5	0	0	0	0	0	1	0	1	1	1
IL16_CD4	0	1	0	1	1	1	1	1	1	1
IL16_CD9	0	0	0	0	1	0	0	0	0	0
IL16_GRIN2A	0	0	0	0	0	0	0	0	0	1
IL16_GRIN2B	0	0	0	0	0	0	0	0	0	1
IL16_GRIN2C	0	0	0	1	0	1	0	1	1	1
IL16_GRIN2D	0	0	0	1	0	1	1	1	1	1
IL16_KCNA3	0	0	0	1	0	1	0	1	1	1
IL16_KCND1	0	0	0	1	0	1	0	1	1	1
IL16_KCND2	0	0	0	1	0	1	0	1	1	1
IL16_KCNJ10	0	0	0	1	0	1	1	1	1	1
IL16_KCNJ15	0	0	0	1	0	1	1	1	1	1
IL16_KCNJ4	0	0	0	1	0	1	0	1	1	1
IL16_XK	0	0	1	0	0	0	0	0	0	0
IL17A_IL17RA	0	1	0	1	1	1	1	1	1	1
IL17A_IL17RC	0	1	0	1	1	1	1	1	1	1
IL17A_XK	0	0	1	0	0	0	0	0	0	0
IL17B_IL17RB	0	1	0	1	1	1	1	1	1	1
IL17C_IL17RA	0	1	0	0	1	0	1	0	0	0
IL17C_IL17RE	0	1	0	0	1	0	1	0	1	1
IL17C_XK	0	0	1	0	0	0	0	0	0	0
IL17F_IL17RA	0	1	0	1	1	1	1	1	1	1
IL17F_IL17RC	0	1	0	0	1	0	0	0	1	1
IL17F_XK	0	0	1	0	0	0	0	0	0	0
IL18_CD48	0	0	0	0	0	1	0	1	1	1
IL18_IL18	0	0	1	0	0	0	0	0	0	0
IL18_IL18BP	0	0	0	0	0	0	0	0	1	1
IL18_IL18R1	0	1	0	1	1	1	1	1	1	1
IL18_IL18RAP	0	1	0	1	1	1	1	1	1	1
IL18_IL1RAPL1	0	0	0	1	0	1	1	1	1	1
IL18_IL1RL2	0	0	0	1	0	1	0	1	1	1
IL18_XK	0	0	1	0	0	0	0	0	0	0
IL19_IL20RA	1	1	0	1	1	1	1	1	1	1
IL19_IL20RB	1	1	0	1	1	1	1	1	1	1
IL19_XK	0	0	1	0	0	0	0	0	0	0
IL1A_IL1R1	1	1	1	1	1	1	1	1	1	1
IL1A_IL1R2	0	1	1	1	1	1	1	1	1	1
IL1A_IL1RAP	1	1	0	1	1	1	1	1	1	1
IL1A_XK	0	0	1	0	0	0	0	0	0	0
IL1B_ADRB2	0	0	1	1	0	1	0	1	1	1
IL1B_IL1R1	1	1	1	1	1	1	1	1	1	1
IL1B_IL1R2	0	1	1	1	1	1	1	1	1	1
IL1B_IL1RAP	1	1	0	1	1	1	1	1	1	1
IL1B_XK	0	0	1	0	0	0	0	0	0	0
IL1B_SIGIRR	0	0	0	0	0	0	0	0	0	1
IL1F10_IL1R1	0	0	0	1	0	1	1	1	1	1
IL1F10_IL1RAP	0	1	0	0	0	0	0	0	0	0
IL1F10_IL1RAPL1	0	0	0	0	1	0	0	0	0	0
IL1F10_IL1RAPL2	0	0	0	0	1	0	0	0	0	0
IL1F10_IL1RL2	0	1	0	0	1	0	0	0	1	1
IL1F10_SIGIRR	0	0	0	0	1	0	0	0	0	0
IL1R1_IL1R1	0	0	1	0	0	0	0	0	0	0
IL1R1_IL1R2	0	0	1	0	0	0	0	0	0	0
IL1R1_XK	0	0	1	0	0	0	0	0	0	0
IL1RAPL1_PTPRD	0	0	0	0	0	0	1	0	0	0
IL1RAPL1_PTPRF	0	0	0	0	0	0	1	0	0	0
IL1RAPL1_PTPRS	0	0	0	0	0	0	1	0	0	0
IL1RN_IL1R1	0	0	0	1	1	1	1	1	1	1
IL1RN_IL1R2	0	0	0	1	1	1	1	1	1	1
IL1RN_IL1RL2	0	0	0	0	0	1	0	1	1	1
IL20_IL20RA	1	1	0	1	1	1	1	1	1	1
IL20_IL20RB	1	1	0	1	1	1	1	1	1	1
IL20_IL22RA1	1	1	0	1	1	1	1	1	1	1
IL20_XK	0	0	1	0	0	0	0	0	0	0
IL21_IL21R	1	1	1	1	1	1	1	1	1	1
IL21_IL2RG	1	1	1	1	1	1	1	1	1	1
IL21_IL4R	1	0	0	0	0	0	0	0	0	0
IL22_IL10RA	1	0	0	1	0	1	1	1	1	1
IL22_IL10RB	1	1	0	1	0	1	1	1	1	1
IL22_IL20RB	0	0	0	0	1	0	0	0	0	0
IL22_IL21R	1	0	0	0	0	1	0	1	1	1
IL22_IL22RA1	1	1	0	1	1	1	1	1	1	1
IL22_IL22RA2	1	0	0	1	1	1	1	1	1	1
IL22_XK	0	0	1	0	0	0	0	0	0	0
IL23A_IL12RB1	1	1	0	1	1	1	1	1	1	1
IL23A_IL12RB2	1	0	0	0	0	0	0	0	1	1
IL23A_IL23R	1	1	1	1	1	1	1	1	1	1
IL23A_XK	0	0	1	0	0	0	0	0	0	0
IL24_IL10RB	1	0	0	0	0	0	0	0	1	1
IL24_IL20RA	1	1	0	1	1	1	1	1	1	1
IL24_IL20RB	1	1	0	1	1	1	1	1	1	1
IL24_IL22RA1	1	1	0	1	1	1	1	1	1	1
IL24_XK	0	0	1	0	0	0	0	0	0	0
IL25_IL17RB	0	0	0	0	0	0	0	0	0	1
IL26_IL10RB	0	1	0	0	1	0	0	0	1	1
IL26_IL20RA	0	1	0	0	1	1	1	1	1	1
IL26_IL20RB	0	0	0	0	0	0	1	0	0	0
IL26_XK	0	0	1	0	0	0	0	0	0	0
IL27_IL27RA	0	0	0	0	0	0	0	0	0	1
IL27_XK	0	0	1	0	0	0	0	0	0	0
IL2_CD53	0	0	0	1	0	1	1	1	1	1
IL2_GYPE	0	0	0	0	0	1	0	1	1	0
IL2_IL20RA	0	1	0	0	0	0	0	0	0	0
IL2_IL20RB	0	1	0	0	0	0	0	0	0	0
IL2_IL2RA	1	0	1	1	1	1	1	1	1	1
IL2_IL2RB	1	1	1	1	1	1	1	1	1	1
IL2_IL2RG	1	1	1	1	1	1	1	1	1	1
IL2_XK	0	0	1	0	0	0	0	0	0	0
IL2_NGFR	0	0	0	1	0	1	0	1	1	1
IL31_IL31RA	0	1	0	1	1	1	1	1	1	1
IL31_OSMR	0	1	0	1	1	1	1	1	1	1
IL32_ITGB3	0	0	0	0	0	0	1	0	0	0
IL33_IL1RAP	0	1	0	0	1	0	0	0	0	0
IL33_IL1RL1	0	1	0	1	1	0	1	0	1	1
IL33_XK	0	0	1	0	0	0	0	0	0	0
IL34_CSF1R	0	1	1	1	1	1	1	1	1	1
IL34_PTPRZ1	0	0	0	0	0	0	1	0	0	0
IL36A_IL1RAP	0	1	0	0	1	0	0	0	0	0
IL36A_IL1RL2	0	1	0	0	1	0	1	0	1	1
IL36A_IL36RN	0	0	0	0	0	0	0	0	1	1
IL36A_XK	0	0	1	0	0	0	0	0	0	0
IL36B_IL1RAP	0	1	0	0	1	0	0	0	0	0
IL36B_IL1RL2	0	1	0	0	1	0	0	0	1	1
IL36B_IL36RN	0	0	0	0	0	0	0	0	1	1
IL36B_XK	0	0	1	0	0	0	0	0	0	0
IL36G_IL1RAP	0	1	0	0	1	0	0	0	0	0
IL36G_IL1RL2	0	1	0	0	1	0	0	0	1	1
IL36G_IL36RN	0	0	0	0	0	0	0	0	1	1
IL36G_XK	0	0	1	0	0	0	0	0	0	0
IL36RN_IL1RAP	0	1	0	0	0	0	0	0	0	0
IL36RN_IL1RL2	0	1	0	0	1	0	1	0	0	0
IL37_IL18R1	0	1	0	0	1	0	0	0	0	0
IL37_IL18RAP	0	1	0	0	0	0	0	0	0	0
IL37_IL1RAPL1	0	0	0	0	0	0	0	0	0	1
IL37_XK	0	0	1	0	0	0	0	0	0	0
IL37_SIGIRR	0	0	0	0	1	0	0	0	0	0
IL3_CSF2RA	1	0	0	0	0	0	0	0	0	0
IL3_CSF2RB	1	1	1	1	1	1	1	1	1	1
IL3_IL3RA	1	1	1	1	1	1	1	1	1	1
IL4_CD53	0	0	0	1	0	1	1	1	1	1
IL4_IL13RA1	1	1	0	1	0	1	1	1	1	1
IL4_IL13RA2	1	1	0	1	0	1	1	1	1	1
IL4_IL21R	1	0	0	0	0	0	0	0	0	0
IL4_IL2RG	1	1	1	1	1	1	1	1	1	1
IL4_IL4R	1	1	1	1	1	1	1	1	1	1
IL4_XK	0	0	1	0	0	0	0	0	0	0
IL5_CSF2RA	1	0	0	0	0	0	0	0	0	0
IL5_CSF2RB	1	1	1	1	1	1	1	1	1	1
IL5_IL5RA	1	1	1	1	1	1	1	1	1	1
IL6_CNTN1	0	0	0	0	0	1	0	1	1	0
IL6_DHX8	0	0	1	0	0	0	0	0	0	0
IL6_F3	0	0	0	0	0	0	0	0	0	1
IL6_HRH1	0	0	0	0	0	0	0	0	0	1
IL6_IL6R	1	1	1	1	1	1	1	1	1	1
IL6_IL6ST	1	1	0	1	1	1	1	1	1	1
IL6_XK	0	0	1	0	0	0	0	0	0	0
IL7_IL2RG	1	1	1	1	1	1	1	1	1	1
IL7_IL7R	1	1	1	1	1	1	1	1	1	1
IL9_IL2RG	1	1	1	1	1	1	1	1	1	1
IL9_IL9R	1	1	1	1	1	1	1	1	1	1
INHA_ACVR1	0	0	0	0	0	1	0	1	1	1
INHA_ACVR1B	0	0	0	0	0	1	0	1	0	0
INHA_ACVR2A	0	1	0	1	0	1	1	1	1	1
INHA_ACVR2B	0	1	0	0	0	1	0	1	1	1
INHA_XK	0	0	1	0	0	0	0	0	0	0
INHA_TGFBR3	0	0	0	1	0	1	1	1	1	1
INHBA_ACVR1	0	0	1	1	0	1	1	1	1	1
INHBA_ACVR1B	1	1	0	1	1	1	1	1	1	1
INHBA_ACVR1C	1	1	0	0	1	0	1	0	0	0
INHBA_ACVR2A	1	1	0	1	1	1	1	1	1	1
INHBA_ACVR2B	1	1	0	1	1	1	1	1	1	1
INHBA_BAMBI	0	0	0	1	0	1	1	1	1	1
INHBA_ENG	0	0	0	1	0	1	1	1	1	1
INHBA_XK	0	0	1	0	0	0	0	0	0	0
INHBA_SMAD3	0	0	0	0	0	0	0	0	1	1
INHBA_TGFBR3	0	0	0	1	0	1	1	1	1	1
INHBB_ACVR1	1	0	1	1	0	1	1	1	1	1
INHBB_ACVR1B	1	1	0	1	1	1	1	1	1	1
INHBB_ACVR1C	1	1	0	1	1	1	1	1	1	1
INHBB_ACVR2A	1	1	0	1	1	1	1	1	1	1
INHBB_ACVR2B	1	1	0	1	1	1	1	1	1	1
INHBB_CFC1	0	0	0	0	0	0	1	0	0	0
INHBB_XK	0	0	1	0	0	0	0	0	0	0
INHBB_SMAD3	0	0	0	0	0	0	0	0	1	1
INHBC_ACVR1	0	0	0	1	0	1	0	1	1	1
INHBC_ACVR1B	1	1	0	1	0	1	0	1	1	1
INHBC_ACVR1C	0	1	0	0	0	0	0	0	0	0
INHBC_ACVR2A	1	1	0	1	0	1	1	1	1	1
INHBC_ACVR2B	1	1	0	1	0	1	1	1	1	1
INHBC_XK	0	0	1	0	0	0	0	0	0	0
INHBE_ACVR1	0	0	0	0	0	1	0	1	0	0
INHBE_ACVR1B	0	1	0	0	0	1	0	1	0	0
INHBE_ACVR1C	0	1	0	0	0	0	0	0	0	0
INHBE_ACVR2A	1	1	0	0	0	1	0	1	0	1
INHBE_ACVR2B	1	1	0	0	0	0	0	0	1	1
INHBE_ENG	0	0	0	0	0	1	0	1	0	0
INHBE_XK	0	0	1	0	0	0	0	0	0	0
INSL3_ADCYAP1R1	0	0	0	0	0	0	0	0	1	1
INSL3_ADRB2	0	0	0	0	0	0	0	0	1	1
INSL3_ADRB3	0	0	0	0	0	0	0	0	1	1
INSL3_GPR20	0	0	0	0	0	0	0	0	1	1
INSL3_GPR84	0	0	0	0	0	0	0	0	1	1
INSL3_XK	0	0	1	0	0	0	0	0	0	0
INSL3_PTH1R	0	0	0	0	0	0	0	0	1	1
INSL3_RAMP2	0	0	0	0	0	0	0	0	1	1
INSL3_RAMP3	0	0	0	0	0	0	0	0	1	1
INSL3_RXFP1	0	1	1	0	0	0	0	0	0	1
INSL3_RXFP2	0	1	1	1	0	1	1	1	1	1
INSL3_RXFP3	0	1	0	0	0	0	0	0	0	0
INSL3_RXFP4	0	1	0	0	0	0	0	0	0	0
INSL3_TSHR	0	0	0	0	0	0	0	0	1	1
INSL3_VIPR1	0	0	0	0	0	0	0	0	1	1
INSL5_ADRA2A	0	0	0	0	0	0	0	0	1	1
INSL5_GRM7	0	0	0	0	0	0	0	0	1	1
INSL5_MTNR1A	0	0	0	0	0	0	0	0	1	1
INSL5_XK	0	0	1	0	0	0	0	0	0	0
INSL5_RXFP1	0	1	0	0	0	0	0	0	0	0
INSL5_RXFP2	0	1	0	0	0	0	0	0	0	0
INSL5_RXFP3	0	1	0	1	0	1	1	1	1	1
INSL5_RXFP4	0	1	0	1	0	1	1	1	1	1
INS_IDE	0	0	1	0	0	0	0	0	0	0
INS_IGF1R	1	0	0	1	1	1	1	1	1	1
INS_INSR	1	1	1	1	1	1	1	1	1	1
INS_LILRB1	0	0	0	0	0	0	0	0	0	1
INS_LILRB2	0	0	0	0	0	0	0	0	0	1
INS_LRP2	0	0	0	1	0	1	1	1	1	1
INS_XK	0	0	1	0	0	0	0	0	0	0
IRAK4_TLR4	0	0	0	0	0	0	0	0	1	1
IRAK4_TLR6	0	0	0	0	0	0	0	0	1	1
IRAK4_TLR7	0	0	0	0	0	0	0	0	1	1
ITGA4_VCAM1	0	1	0	0	0	0	0	0	0	0
ITGA9_VCAM1	0	1	0	0	0	0	0	0	0	0
ITGAD_ICAM3	0	0	0	0	1	0	0	0	0	0
ITGAL_ICAM1	0	0	0	0	1	0	0	0	0	0
ITGAL_ICAM2	0	0	0	0	1	0	0	0	0	0
ITGAL_ICAM3	0	0	0	0	1	0	0	0	0	0
ITGAV_THY1	0	0	0	0	0	0	1	0	0	0
ITGB1_VCAM1	0	1	0	0	0	0	0	0	0	0
ITGB2_CD226	0	1	0	0	0	0	0	0	0	0
ITGB2_ICAM1	0	1	0	0	1	0	0	0	0	0
ITGB2_ICAM2	0	1	0	0	1	0	0	0	0	0
ITGB2_ICAM3	0	0	0	0	1	0	0	0	0	0
ITGB2_THY1	0	0	0	0	0	0	1	0	1	0
ITGB3BP_ITGB3	0	0	0	1	0	1	0	1	1	1
ITGB3BP_ITGB5	0	0	0	1	0	1	0	1	1	1
ITGB7_VCAM1	0	1	0	0	0	0	0	0	0	0
ITIH2_FCER1A	0	0	0	1	0	1	0	1	1	1
IZUMO1_CD9	0	0	0	0	0	0	0	0	0	1
